3.000000000000000000e+02 1.500000000000000000e+01 8.432530763142361829e-01
3.000000000000000000e+02 1.550000000000000000e+01 7.736890615379162783e-01
3.000000000000000000e+02 1.650000000000000000e+01 1.216311103504432944e+00
3.000000000000000000e+02 1.750000000000000000e+01 1.873037377407554382e+00
3.000000000000000000e+02 1.850000000000000000e+01 6.710169862627064497e-01
3.000000000000000000e+02 1.950000000000000000e+01 7.053407661598180001e-01
3.000000000000000000e+02 2.050000000000000000e+01 4.703922016212473411e-01
3.000000000000000000e+02 2.150000000000000000e+01 5.369250383102851520e-01
3.000000000000000000e+02 2.250000000000000000e+01 5.010304970303712802e-01
3.000000000000000000e+02 2.350000000000000000e+01 6.731327768681069079e-01
3.000000000000000000e+02 2.450000000000000000e+01 7.929157687298834523e-01
3.000000000000000000e+02 2.550000000000000000e+01 7.410610291439129194e-01
3.000000000000000000e+02 2.650000000000000000e+01 5.091483869352347869e-01
3.000000000000000000e+02 2.750000000000000000e+01 4.587532121165482923e-01
3.000000000000000000e+02 2.850000000000000000e+01 1.854400949702718349e-01
3.000000000000000000e+02 2.950000000000000000e+01 3.161450960405688404e-01
3.000000000000000000e+02 3.050000000000000000e+01 3.479142318011017032e-01
3.000000000000000000e+02 3.150000000000000000e+01 1.255081911486924384e-01
3.000000000000000000e+02 3.250000000000000000e+01 1.030994460258312512e-01
3.000000000000000000e+02 3.350000000000000000e+01 1.378054529901968084e-01
3.000000000000000000e+02 3.450000000000000000e+01 3.320913267880289399e-01
3.000000000000000000e+02 3.550000000000000000e+01 2.500386556413165540e-01
3.000000000000000000e+02 3.650000000000000000e+01 1.118266482142488971e-01
3.000000000000000000e+02 3.750000000000000000e+01 1.479825088915354137e-01
3.000000000000000000e+02 3.850000000000000000e+01 2.641831464051033196e-01
3.000000000000000000e+02 3.950000000000000000e+01 1.603487827884896855e-01
3.000000000000000000e+02 4.050000000000000000e+01 2.192839156624355745e-01
3.000000000000000000e+02 4.150000000000000000e+01 2.979737858072984413e-01
3.000000000000000000e+02 4.250000000000000000e+01 2.324413385962507128e-01
3.000000000000000000e+02 4.350000000000000000e+01 1.972911955283355168e-01
3.000000000000000000e+02 4.450000000000000000e+01 1.664085114935534571e-01
3.000000000000000000e+02 4.550000000000000000e+01 2.336973981806748368e-01
3.000000000000000000e+02 4.650000000000000000e+01 2.831091730950867080e-01
3.000000000000000000e+02 4.750000000000000000e+01 2.455603860061720545e-01
3.000000000000000000e+02 4.850000000000000000e+01 2.219239050085643483e-01
3.000000000000000000e+02 4.950000000000000000e+01 3.196867568519229375e-01
3.000000000000000000e+02 5.050000000000000000e+01 2.283306196742632688e-01
3.000000000000000000e+02 5.139999999999999858e+01 3.393646818616891103e-01
3.000000000000000000e+02 5.229999999999999716e+01 3.642166911758518144e-01
3.000000000000000000e+02 5.320000000000000284e+01 3.086052667069212885e-01
3.000000000000000000e+02 5.410000000000000142e+01 2.838402998139983313e-01
3.000000000000000000e+02 5.500000000000000000e+01 2.805333747374512687e-01
3.000000000000000000e+02 5.589999999999999858e+01 2.920792923474183622e-01
3.000000000000000000e+02 5.679999999999999716e+01 3.455301248364638922e-01
3.000000000000000000e+02 5.770000000000000284e+01 3.975889662505320832e-01
3.000000000000000000e+02 5.860000000000000142e+01 3.703246015487635656e-01
3.000000000000000000e+02 5.950000000000000000e+01 2.127033178049888285e-01
