1.505000000000000071e+01	-2.042630000000007939e+00	-1.950560000000005845e+00	-1.905190000000007711e+00	-1.963980000000007609e+00
1.514999999999999858e+01	-1.948870000000007208e+00	-1.896770000000007617e+00	-2.083950000000008629e+00	-1.899410000000005816e+00
1.525000000000000000e+01	-2.001290000000007119e+00	-1.765140000000004594e+00	-1.930850000000006395e+00	-1.729170000000006091e+00
1.535000000000000142e+01	-1.794570000000006216e+00	-1.771010000000006857e+00	-1.645390000000005681e+00	-1.706290000000007412e+00
1.544999999999999929e+01	-1.781410000000006377e+00	-1.523210000000005726e+00	-1.686080000000005796e+00	-1.343700000000004557e+00
1.555000000000000071e+01	-1.583290000000004971e+00	-1.428920000000005297e+00	-1.622850000000005899e+00	-1.373260000000004366e+00
1.564999999999999858e+01	-1.363110000000004929e+00	-1.331120000000004300e+00	-1.376490000000004654e+00	-1.334750000000004766e+00
1.575000000000000000e+01	-1.244780000000004661e+00	-1.136540000000004325e+00	-1.101740000000003938e+00	-1.094840000000004254e+00
1.585000000000000142e+01	-9.553900000000032922e-01	-1.054360000000003517e+00	-9.728600000000032777e-01	-1.142870000000003827e+00
1.594999999999999929e+01	-9.589000000000034163e-01	-7.481700000000025552e-01	-6.951000000000026047e-01	-1.056740000000004009e+00
1.605000000000000071e+01	-5.182500000000017648e-01	-8.967500000000033777e-01	-8.895400000000031060e-01	-6.820700000000022856e-01
1.615000000000000213e+01	-4.267400000000015070e-01	-4.674300000000015665e-01	-4.492400000000016380e-01	-6.845400000000025909e-01
1.625000000000000000e+01	-4.193000000000015048e-01	-2.873900000000010335e-01	-3.148600000000011390e-01	-2.646800000000009145e-01
1.635000000000000142e+01	1.372300000000004905e-01	-1.339100000000004731e-01	-1.544500000000005591e-01	-2.916700000000010395e-01
1.644999999999999929e+01	7.912000000000028732e-02	2.361300000000008115e-01	2.146400000000007746e-01	3.507200000000012530e-01
1.655000000000000071e+01	7.479900000000027083e-01	4.770800000000017249e-01	3.604300000000013604e-01	5.424400000000020317e-01
1.665000000000000213e+01	7.252200000000024183e-01	6.964100000000025270e-01	7.816400000000028880e-01	8.050800000000027934e-01
1.675000000000000000e+01	1.020080000000003428e+00	9.197500000000032871e-01	8.474000000000028177e-01	1.012750000000003370e+00
1.685000000000000142e+01	1.075810000000004152e+00	1.035020000000003604e+00	1.177930000000004362e+00	1.148940000000004069e+00
1.694999999999999929e+01	1.473060000000004699e+00	1.235190000000004229e+00	1.148150000000004001e+00	1.323350000000005133e+00
1.705000000000000071e+01	1.256560000000004340e+00	1.332640000000005154e+00	1.343840000000004808e+00	1.311440000000005046e+00
1.715000000000000213e+01	1.423070000000005830e+00	1.606010000000005711e+00	1.310440000000004046e+00	1.384710000000003882e+00
1.725000000000000000e+01	1.419140000000004953e+00	1.290750000000004061e+00	1.471580000000005439e+00	1.240680000000005112e+00
1.735000000000000142e+01	1.297440000000004368e+00	1.522030000000006211e+00	1.332830000000005066e+00	1.350160000000004024e+00
1.744999999999999929e+01	1.393460000000004584e+00	1.465260000000004448e+00	1.483310000000005235e+00	1.355880000000005303e+00
1.755000000000000071e+01	1.446960000000006685e+00	1.413310000000006061e+00	1.390670000000005402e+00	1.292470000000005781e+00
1.765000000000000213e+01	1.534010000000004537e+00	1.522220000000003903e+00	1.504150000000004983e+00	1.432830000000003379e+00
1.775000000000000000e+01	1.797870000000005630e+00	1.422260000000004743e+00	1.647600000000005949e+00	1.651310000000007161e+00
1.785000000000000142e+01	1.808300000000006902e+00	1.789300000000006774e+00	1.750070000000005344e+00	1.779720000000006408e+00
1.794999999999999929e+01	2.240140000000009568e+00	1.984100000000006858e+00	1.938090000000008084e+00	1.851190000000006997e+00
1.805000000000000071e+01	2.451620000000005462e+00	2.197520000000007467e+00	2.305510000000007498e+00	2.285210000000007735e+00
1.815000000000000213e+01	2.570820000000009653e+00	2.385880000000008661e+00	2.468570000000007703e+00	2.384860000000008196e+00
1.825000000000000000e+01	1.965930000000007061e+00	2.031680000000009478e+00	2.018160000000007059e+00	2.129160000000006381e+00
1.835000000000000142e+01	1.167010000000008096e+00	1.182150000000001588e+00	1.290510000000004931e+00	1.990880000000008643e+00
1.844999999999999929e+01	5.291100000000011905e-01	6.598900000000030852e-01	7.107900000000036966e-01	1.775900000000005363e+00
1.855000000000000071e+01	5.450799999999996759e-01	2.233900000000018926e-01	6.621100000000025299e-01	1.639690000000003867e+00
1.865000000000000213e+01	4.857300000000037143e-01	5.083400000000022345e-01	6.152400000000013414e-01	1.247580000000008127e+00
1.875000000000000000e+01	5.635699999999996823e-01	4.552200000000022340e-01	6.077400000000009461e-01	1.113220000000003207e+00
1.885000000000000142e+01	5.411900000000021693e-01	3.201500000000001567e-01	6.131400000000053474e-01	8.649500000000007738e-01
1.894999999999999929e+01	6.105100000000018845e-01	4.853700000000022441e-01	5.396500000000000741e-01	7.822100000000037356e-01
1.905000000000000071e+01	5.641600000000022153e-01	4.632100000000000106e-01	5.305100000000014804e-01	7.777700000000048464e-01
