1.505000000000000071e+01	2.054949610898848811e-01
1.514999999999999858e+01	6.393977087853959518e-02
1.525000000000000000e+01	2.557681143796740053e-01
1.535000000000000142e+01	1.507722953109542352e-01
1.544999999999999929e+01	2.095407199090437433e-01
1.555000000000000071e+01	2.413254152936798458e-01
1.564999999999999858e+01	1.059300665533645797e-01
1.575000000000000000e+01	2.949159880372701631e-02
1.585000000000000142e+01	1.109185768931428978e-01
1.594999999999999929e+01	2.382303531598503055e-01
1.605000000000000071e+01	2.804224878642948005e-01
1.615000000000000213e+01	1.363796717501065126e-01
1.625000000000000000e+01	8.285006316634110912e-02
1.635000000000000142e+01	2.354955274168359369e-01
1.644999999999999929e+01	1.642113521248359242e-01
1.655000000000000071e+01	1.631920785454986922e-01
1.665000000000000213e+01	7.279200803201806014e-02
1.675000000000000000e+01	1.394338751284402156e-01
1.685000000000000142e+01	1.696120388808931290e-01
1.694999999999999929e+01	2.406115224450687817e-01
1.705000000000000071e+01	3.968228656046256242e-02
1.715000000000000213e+01	2.160645112769180309e-01
1.725000000000000000e+01	2.156054005971722032e-01
1.735000000000000142e+01	1.456732038960275866e-01
1.744999999999999929e+01	1.728914806075377286e-01
1.755000000000000071e+01	2.009224645644865637e-01
1.765000000000000213e+01	1.401825042578421499e-01
1.775000000000000000e+01	1.875494592545298433e-01
1.785000000000000142e+01	1.384952280766384991e-01
1.794999999999999929e+01	2.733107954325991185e-01
1.805000000000000071e+01	1.614435045663548396e-01
1.815000000000000213e+01	2.352825737986863064e-01
1.825000000000000000e+01	1.240797391465135319e-01
1.835000000000000142e+01	2.535830287433828434e-01
1.844999999999999929e+01	3.693393414824193699e-01
1.855000000000000071e+01	4.041332386725958736e-01
1.865000000000000213e+01	3.575592363977369570e-01
1.875000000000000000e+01	2.372785762207220706e-01
1.885000000000000142e+01	2.520026917845690773e-01
1.894999999999999929e+01	2.288123399207299957e-01
1.905000000000000071e+01	1.383635993797999453e-01
