1.505000000000000071e+01	-1.921180000000006993e+00	-1.938410000000006184e+00	-1.949040000000006545e+00	-2.000560000000007221e+00
1.514999999999999858e+01	-1.956920000000008875e+00	-1.871370000000007749e+00	-2.069840000000008118e+00	-1.914200000000008339e+00
1.525000000000000000e+01	-1.954900000000006299e+00	-1.766860000000005204e+00	-2.009030000000007643e+00	-1.672870000000005630e+00
1.535000000000000142e+01	-1.754870000000005703e+00	-1.789520000000007549e+00	-1.651530000000005716e+00	-1.736040000000006023e+00
1.544999999999999929e+01	-1.770160000000006839e+00	-1.484520000000005613e+00	-1.704980000000005269e+00	-1.325240000000004414e+00
1.555000000000000071e+01	-1.560380000000004541e+00	-1.398290000000004696e+00	-1.617770000000006370e+00	-1.380210000000004378e+00
1.564999999999999858e+01	-1.334100000000004949e+00	-1.344310000000004557e+00	-1.344740000000004709e+00	-1.357000000000005313e+00
1.575000000000000000e+01	-1.167110000000004311e+00	-1.085580000000003764e+00	-1.156650000000003731e+00	-1.038190000000003721e+00
1.585000000000000142e+01	-9.630700000000034233e-01	-1.103680000000004213e+00	-1.054730000000004164e+00	-1.134520000000003970e+00
1.594999999999999929e+01	-9.044800000000031703e-01	-7.217300000000024252e-01	-7.070400000000024443e-01	-1.073280000000003787e+00
1.605000000000000071e+01	-4.881800000000017237e-01	-9.177000000000032909e-01	-9.165500000000030845e-01	-6.776000000000025336e-01
1.615000000000000213e+01	-4.148400000000015408e-01	-4.841900000000017301e-01	-5.179700000000018179e-01	-6.511500000000023380e-01
1.625000000000000000e+01	-4.191800000000014403e-01	-2.866600000000010806e-01	-2.970700000000010554e-01	-2.556500000000008765e-01
1.635000000000000142e+01	2.162700000000007672e-01	-1.812800000000006351e-01	-1.746600000000006203e-01	-3.318100000000012151e-01
1.644999999999999929e+01	1.032600000000003793e-01	3.057600000000010865e-01	1.952300000000006808e-01	3.833900000000013408e-01
1.655000000000000071e+01	7.784200000000026654e-01	4.828700000000017423e-01	3.765500000000013281e-01	5.918100000000020566e-01
1.665000000000000213e+01	7.218800000000026307e-01	7.340300000000027358e-01	7.728400000000026360e-01	7.479800000000026428e-01
1.675000000000000000e+01	1.013080000000003755e+00	9.432300000000032325e-01	8.193000000000029148e-01	1.011780000000003676e+00
1.685000000000000142e+01	1.061610000000003717e+00	9.855800000000033423e-01	1.168650000000004407e+00	1.121580000000003796e+00
1.694999999999999929e+01	1.457420000000004379e+00	1.338970000000005101e+00	1.201360000000003980e+00	1.347380000000004463e+00
1.705000000000000071e+01	1.287870000000005621e+00	1.291690000000004446e+00	1.302430000000005084e+00	1.304380000000005202e+00
1.715000000000000213e+01	1.387930000000004327e+00	1.694390000000006058e+00	1.266730000000003686e+00	1.386720000000005060e+00
1.725000000000000000e+01	1.406760000000005340e+00	1.204520000000004254e+00	1.436450000000005334e+00	1.198750000000003757e+00
1.735000000000000142e+01	1.348460000000003989e+00	1.579720000000005564e+00	1.327030000000004817e+00	1.379320000000005431e+00
1.744999999999999929e+01	1.313230000000005449e+00	1.420250000000005786e+00	1.465850000000005871e+00	1.322600000000005105e+00
1.755000000000000071e+01	1.444900000000005180e+00	1.389220000000004784e+00	1.433970000000005074e+00	1.226080000000002723e+00
1.765000000000000213e+01	1.504840000000005951e+00	1.511540000000005435e+00	1.411470000000004221e+00	1.466960000000006703e+00
1.775000000000000000e+01	1.802480000000006077e+00	1.413820000000004073e+00	1.688360000000005856e+00	1.607870000000005906e+00
1.785000000000000142e+01	1.792900000000005933e+00	1.743290000000005779e+00	1.735270000000006085e+00	1.781690000000004437e+00
1.794999999999999929e+01	2.195240000000006297e+00	1.955700000000007099e+00	1.901020000000006593e+00	1.889990000000008052e+00
1.805000000000000071e+01	2.350350000000011708e+00	2.153490000000007676e+00	2.297620000000010432e+00	2.277590000000008441e+00
1.815000000000000213e+01	2.635620000000007845e+00	2.323580000000009083e+00	2.546110000000005869e+00	2.378250000000007969e+00
1.825000000000000000e+01	1.924940000000006313e+00	2.060590000000004807e+00	2.004530000000007028e+00	2.122360000000006242e+00
1.835000000000000142e+01	1.159300000000005104e+00	1.134830000000004002e+00	1.286820000000004294e+00	2.069080000000010688e+00
1.844999999999999929e+01	6.396700000000010711e-01	7.198000000000063237e-01	8.507500000000053353e-01	1.713260000000002448e+00
1.855000000000000071e+01	5.975300000000037803e-01	2.934499999999983788e-01	6.311300000000019672e-01	1.606050000000009081e+00
1.865000000000000213e+01	4.589000000000014734e-01	5.485400000000038023e-01	6.734200000000025721e-01	1.345070000000001986e+00
1.875000000000000000e+01	5.423000000000018916e-01	4.769200000000023976e-01	5.886999999999996680e-01	1.036100000000005794e+00
1.885000000000000142e+01	5.830700000000031968e-01	3.457499999999992246e-01	6.092600000000046867e-01	8.992900000000002558e-01
1.894999999999999929e+01	5.677599999999991542e-01	4.558500000000014762e-01	5.642100000000003224e-01	7.693100000000036021e-01
1.905000000000000071e+01	5.677700000000049929e-01	4.423400000000003995e-01	4.785100000000025999e-01	7.242800000000019223e-01
1.915000000000000213e+01	5.224199999999986632e-01	4.902800000000046565e-01	5.510900000000005239e-01	6.191300000000032888e-01
1.925000000000000000e+01	3.662300000000019984e-01	5.380300000000001193e-01	4.007700000000028462e-01	9.098900000000030852e-01
1.935000000000000142e+01	4.858100000000015739e-01	6.784500000000039943e-01	5.749200000000007638e-01	7.375300000000022393e-01
1.944999999999999929e+01	5.283100000000048313e-01	8.297099999999998365e-01	6.912500000000034728e-01	6.550400000000046186e-01
1.955000000000000071e+01	4.560199999999985931e-01	7.769200000000059392e-01	6.463800000000020640e-01	7.366000000000054726e-01
1.965000000000000213e+01	5.378300000000032499e-01	9.910000000000032117e-01	6.831400000000023010e-01	7.694900000000021167e-01
1.975000000000000000e+01	5.416900000000010040e-01	8.983700000000004460e-01	7.499800000000016453e-01	7.909600000000011066e-01
1.985000000000000142e+01	5.697500000000019771e-01	9.629900000000047866e-01	7.811500000000065613e-01	7.551300000000020773e-01
1.994999999999999929e+01	5.663300000000035528e-01	8.250000000000030642e-01	7.521000000000004349e-01	7.625399999999986633e-01
2.005000000000000071e+01	5.870300000000016061e-01	9.535700000000025822e-01	7.175700000000010403e-01	5.502900000000041647e-01
2.015000000000000213e+01	4.649900000000001254e-01	6.825600000000056067e-01	6.711100000000037591e-01	6.594500000000037554e-01
2.025000000000000000e+01	5.329700000000033855e-01	8.831699999999984563e-01	6.370600000000004037e-01	5.833599999999993235e-01
2.035000000000000142e+01	5.813400000000011891e-01	4.241900000000080051e-01	6.711300000000065547e-01	4.539200000000070401e-01
2.044999999999999929e+01	4.406900000000006923e-01	3.580199999999957305e-01	5.577700000000016534e-01	4.442499999999964810e-01
2.055000000000000071e+01	6.383100000000063723e-01	3.057800000000032714e-01	3.668900000000009931e-01	4.468300000000018923e-01
2.065000000000000213e+01	2.870099999999996543e-01	3.654500000000039939e-01	3.799399999999955035e-01	2.911700000000038702e-01
2.075000000000000000e+01	4.886699999999972177e-01	3.772799999999967291e-01	5.604600000000046212e-01	4.578599999999982129e-01
2.085000000000000142e+01	5.291100000000011905e-01	4.063600000000026080e-01	5.409700000000069453e-01	2.981200000000072126e-01
2.094999999999999929e+01	5.826700000000094581e-01	3.989200000000018287e-01	5.089399999999972835e-01	4.823500000000019994e-01
2.105000000000000071e+01	6.170399999999998109e-01	4.379500000000040583e-01	5.246499999999995056e-01	2.496299999999971320e-01
2.115000000000000213e+01	3.724900000000022082e-01	6.039600000000010516e-01	2.937000000000022371e-01	4.888500000000046142e-01
2.125000000000000000e+01	5.792299999999993565e-01	3.394400000000009632e-01	4.427400000000074609e-01	3.192099999999975513e-01
2.135000000000000142e+01	4.843800000000015316e-01	7.826799999999983770e-01	4.794599999999977213e-01	5.017900000000015126e-01
2.144999999999999929e+01	2.571299999999974162e-01	5.603600000000084069e-01	4.932200000000026563e-01	4.824300000000042998e-01
2.155000000000000071e+01	1.343500000000035499e-01	7.641999999999997684e-01	4.125300000000035050e-01	4.273399999999953347e-01
2.165000000000000213e+01	1.482199999999972151e-01	6.170399999999998109e-01	5.067199999999978388e-01	4.791600000000090787e-01
2.175000000000000000e+01	6.914000000000111723e-02	8.775000000000097167e-01	6.114600000000014468e-01	4.136600000000015820e-01
2.185000000000000142e+01	4.224999999999938527e-02	7.667099999999954507e-01	5.028200000000033754e-01	6.588299999999970291e-01
2.194999999999999929e+01	-1.723999999999398930e-02	6.218100000000092997e-01	5.584499999999990028e-01	3.558400000000018770e-01
2.205000000000000071e+01	1.711699999999988786e-01	8.936500000000023869e-01	5.707900000000096785e-01	5.697900000000031273e-01
2.215000000000000213e+01	1.334099999999965036e-01	7.897399999999993314e-01	5.355799999999996119e-01	3.694000000000055017e-01
2.225000000000000000e+01	-7.094999999999654361e-02	9.002000000000031088e-01	5.901700000000008606e-01	5.697399999999961384e-01
2.235000000000000142e+01	3.746999999999735959e-02	5.952399999999989921e-01	3.914800000000009939e-01	3.753200000000069814e-01
2.244999999999999929e+01	3.214100000000031376e-01	4.837100000000055799e-01	6.316600000000005544e-01	5.440599999999947700e-01
2.255000000000000071e+01	4.171000000000028574e-01	5.165500000000041725e-01	6.441500000000056625e-01	2.443500000000051464e-01
2.265000000000000213e+01	2.276599999999992241e-01	3.022199999999941045e-01	3.529300000000036852e-01	5.707500000000040874e-01
2.275000000000000000e+01	4.347600000000022558e-01	3.145700000000062335e-01	6.851600000000004353e-01	5.189699999999960456e-01
2.285000000000000142e+01	4.511600000000031696e-01	5.961600000000032429e-01	5.161400000000001542e-01	4.630800000000084848e-01
2.294999999999999929e+01	4.790099999999969937e-01	3.810799999999949783e-01	5.109400000000015041e-01	5.568599999999988004e-01
2.305000000000000071e+01	4.633800000000060093e-01	4.588900000000089574e-01	6.117100000000008642e-01	4.378800000000031556e-01
2.315000000000000213e+01	4.283699999999971975e-01	4.584699999999946596e-01	4.730800000000029426e-01	5.883900000000007458e-01
2.325000000000000000e+01	4.178200000000057979e-01	4.087100000000024602e-01	4.786900000000055555e-01	4.773099999999991794e-01
