1.000000000000000000e+02 1.505000000000000071e+01 9.641451861623388797e-02
1.000000000000000000e+02 1.514999999999999858e+01 1.082687992913938524e-01
1.000000000000000000e+02 1.525000000000000000e+01 1.303962333300571208e-01
1.000000000000000000e+02 1.535000000000000142e+01 6.556976589862158200e-02
1.000000000000000000e+02 1.544999999999999929e+01 1.958350163615634743e-01
1.000000000000000000e+02 1.555000000000000071e+01 1.274987346342443817e-01
1.000000000000000000e+02 1.564999999999999858e+01 3.005025845701402368e-02
1.000000000000000000e+02 1.575000000000000000e+01 1.046264539524626447e-01
1.000000000000000000e+02 1.585000000000000142e+01 1.027958548126662736e-01
1.000000000000000000e+02 1.594999999999999929e+01 1.649216130974555661e-01
1.000000000000000000e+02 1.605000000000000071e+01 1.609434304344236899e-01
1.000000000000000000e+02 1.615000000000000213e+01 9.556930452120460107e-02
1.000000000000000000e+02 1.625000000000000000e+01 6.082633064717962723e-02
1.000000000000000000e+02 1.635000000000000142e+01 1.452513275900320922e-01
1.000000000000000000e+02 1.644999999999999929e+01 8.688425749236770856e-02
1.000000000000000000e+02 1.655000000000000071e+01 1.449482852606409911e-01
1.000000000000000000e+02 1.665000000000000213e+01 5.500345625503926666e-02
1.000000000000000000e+02 1.675000000000000000e+01 1.050332412461250919e-01
1.000000000000000000e+02 1.685000000000000142e+01 6.142735791160176817e-02
1.000000000000000000e+02 1.694999999999999929e+01 1.424280631289592258e-01
1.000000000000000000e+02 1.705000000000000071e+01 5.688867637764173646e-02
1.000000000000000000e+02 1.715000000000000213e+01 1.052583157443315320e-01
1.000000000000000000e+02 1.725000000000000000e+01 1.154795114583827415e-01
1.000000000000000000e+02 1.735000000000000142e+01 9.607007980288924387e-02
1.000000000000000000e+02 1.744999999999999929e+01 7.668737401511036000e-02
1.000000000000000000e+02 1.755000000000000071e+01 6.970189882635920153e-02
1.000000000000000000e+02 1.765000000000000213e+01 4.519309976829102155e-02
1.000000000000000000e+02 1.775000000000000000e+01 1.330626089478183505e-01
1.000000000000000000e+02 1.785000000000000142e+01 4.549341014549886791e-02
1.000000000000000000e+02 1.794999999999999929e+01 1.559332322929699310e-01
1.000000000000000000e+02 1.805000000000000071e+01 1.260820316302051214e-01
1.000000000000000000e+02 1.815000000000000213e+01 7.543733889792439418e-02
