4.000000000000000000e+02 1.500000000000000000e+01 8.468920686009362431e-01
4.000000000000000000e+02 1.550000000000000000e+01 7.785676370398646462e-01
4.000000000000000000e+02 1.650000000000000000e+01 1.223219340229061869e+00
4.000000000000000000e+02 1.750000000000000000e+01 1.868361220160268843e+00
4.000000000000000000e+02 1.850000000000000000e+01 6.504510548594990560e-01
4.000000000000000000e+02 1.950000000000000000e+01 7.135492928519392430e-01
4.000000000000000000e+02 2.050000000000000000e+01 4.775099118171974300e-01
4.000000000000000000e+02 2.150000000000000000e+01 5.664530673934965455e-01
4.000000000000000000e+02 2.250000000000000000e+01 5.095526779560358710e-01
4.000000000000000000e+02 2.350000000000000000e+01 6.580929941121553828e-01
4.000000000000000000e+02 2.450000000000000000e+01 7.995391326577889757e-01
4.000000000000000000e+02 2.550000000000000000e+01 7.442001275930437698e-01
4.000000000000000000e+02 2.650000000000000000e+01 5.133626829874606834e-01
4.000000000000000000e+02 2.750000000000000000e+01 4.354654949398987229e-01
4.000000000000000000e+02 2.850000000000000000e+01 1.923008320663662507e-01
4.000000000000000000e+02 2.950000000000000000e+01 3.250934958578594047e-01
4.000000000000000000e+02 3.050000000000000000e+01 3.299977159660864023e-01
4.000000000000000000e+02 3.150000000000000000e+01 1.142256682441973037e-01
4.000000000000000000e+02 3.250000000000000000e+01 1.126542129150080590e-01
4.000000000000000000e+02 3.350000000000000000e+01 1.494953125042722264e-01
4.000000000000000000e+02 3.450000000000000000e+01 3.037470748287134370e-01
4.000000000000000000e+02 3.550000000000000000e+01 2.389527618557695798e-01
4.000000000000000000e+02 3.650000000000000000e+01 1.240954342837943258e-01
4.000000000000000000e+02 3.750000000000000000e+01 1.308205226060369653e-01
4.000000000000000000e+02 3.850000000000000000e+01 2.846785924046628669e-01
4.000000000000000000e+02 3.950000000000000000e+01 1.662823034543471079e-01
4.000000000000000000e+02 4.050000000000000000e+01 2.127550799603074028e-01
4.000000000000000000e+02 4.150000000000000000e+01 3.244148740623915561e-01
4.000000000000000000e+02 4.250000000000000000e+01 2.168392875124731667e-01
4.000000000000000000e+02 4.350000000000000000e+01 2.194585773431972642e-01
4.000000000000000000e+02 4.450000000000000000e+01 1.602346447648473893e-01
4.000000000000000000e+02 4.550000000000000000e+01 2.249499506812574212e-01
4.000000000000000000e+02 4.650000000000000000e+01 2.832839392107331933e-01
4.000000000000000000e+02 4.750000000000000000e+01 2.412689885616951802e-01
4.000000000000000000e+02 4.850000000000000000e+01 2.297670828877585725e-01
4.000000000000000000e+02 4.950000000000000000e+01 3.103837406814621835e-01
4.000000000000000000e+02 5.050000000000000000e+01 2.348730182776070652e-01
4.000000000000000000e+02 5.139999999999999858e+01 3.382369415860747575e-01
4.000000000000000000e+02 5.229999999999999716e+01 3.543462025955950723e-01
4.000000000000000000e+02 5.320000000000000284e+01 3.056015554026191849e-01
4.000000000000000000e+02 5.410000000000000142e+01 2.773938008390178789e-01
4.000000000000000000e+02 5.500000000000000000e+01 2.782189045347203127e-01
4.000000000000000000e+02 5.589999999999999858e+01 2.931269408232867746e-01
4.000000000000000000e+02 5.679999999999999716e+01 3.426398796474744990e-01
4.000000000000000000e+02 5.770000000000000284e+01 4.205401880118990188e-01
4.000000000000000000e+02 5.860000000000000142e+01 3.807296059897140594e-01
4.000000000000000000e+02 5.950000000000000000e+01 2.065382723512357577e-01
