1.505000000000000071e+01	1.364464070615273583e-01
1.514999999999999858e+01	5.876751313438314389e-02
1.525000000000000000e+01	2.258139917424669407e-01
1.535000000000000142e+01	9.364673957663191550e-02
1.544999999999999929e+01	2.066148211850585281e-01
1.555000000000000071e+01	1.651549352375923929e-01
1.564999999999999858e+01	4.771324868419659498e-02
1.575000000000000000e+01	8.929360727398170938e-02
1.585000000000000142e+01	1.004657661428345478e-01
1.594999999999999929e+01	2.289088182370157543e-01
1.605000000000000071e+01	2.333296673521544629e-01
1.615000000000000213e+01	1.331510593273675935e-01
1.625000000000000000e+01	7.282297462568643187e-02
1.635000000000000142e+01	2.297934827912526401e-01
1.644999999999999929e+01	1.846484202477785552e-01
1.655000000000000071e+01	1.756181875547069282e-01
1.665000000000000213e+01	6.040832310203634453e-02
1.675000000000000000e+01	1.304148221381813688e-01
1.685000000000000142e+01	1.209498515914760736e-01
1.694999999999999929e+01	1.988614441430687219e-01
1.705000000000000071e+01	1.514877882867168325e-02
1.715000000000000213e+01	1.725276636755204152e-01
1.725000000000000000e+01	1.515555228290944578e-01
1.735000000000000142e+01	1.487614124473597421e-01
1.744999999999999929e+01	8.838660362294921413e-02
1.755000000000000071e+01	1.203192704155626735e-01
1.765000000000000213e+01	1.131801256110537141e-01
1.775000000000000000e+01	1.887480869660238536e-01
1.785000000000000142e+01	3.937220042957651628e-02
1.794999999999999929e+01	1.523639396313975491e-01
1.805000000000000071e+01	1.261703511130881361e-01
1.815000000000000213e+01	1.779077502527640631e-01
1.825000000000000000e+01	8.263898394019020266e-02
1.835000000000000142e+01	3.709543693412081233e-01
1.844999999999999929e+01	4.324331102031905849e-01
1.855000000000000071e+01	4.769428633145348373e-01
1.865000000000000213e+01	4.076521278410481508e-01
1.875000000000000000e+01	2.132207480523422849e-01
1.885000000000000142e+01	2.059255807324600340e-01
1.894999999999999929e+01	2.023374964426162825e-01
1.905000000000000071e+01	1.468734659494367600e-01
1.915000000000000213e+01	1.283176551895085782e-01
1.925000000000000000e+01	2.421724930017172539e-01
1.935000000000000142e+01	1.248426446905591958e-01
1.944999999999999929e+01	1.086169326885401409e-01
1.955000000000000071e+01	1.771636165620174563e-01
1.965000000000000213e+01	3.187604724554189972e-01
1.975000000000000000e+01	2.110507428716266176e-01
1.985000000000000142e+01	2.914590087816829045e-01
1.994999999999999929e+01	2.941779441086657676e-01
2.005000000000000071e+01	3.454175186640100481e-01
2.015000000000000213e+01	2.669355796192486308e-01
2.025000000000000000e+01	3.192424087325111959e-01
2.035000000000000142e+01	3.518819489071099982e-01
2.044999999999999929e+01	2.327732990844760819e-01
2.055000000000000071e+01	2.800467040810565855e-01
2.065000000000000213e+01	1.687101721888786543e-01
2.075000000000000000e+01	1.726996705266123644e-01
2.085000000000000142e+01	1.254335182477180344e-01
2.094999999999999929e+01	1.593826052825918771e-01
2.105000000000000071e+01	2.127773539015213045e-01
2.115000000000000213e+01	1.688136681867514755e-01
2.125000000000000000e+01	1.418765927370200797e-01
2.135000000000000142e+01	1.457934600728041374e-01
2.144999999999999929e+01	2.642347947060221247e-01
2.155000000000000071e+01	2.056731092453897014e-01
2.165000000000000213e+01	2.181984983144152068e-01
2.175000000000000000e+01	4.169695269041516772e-01
2.185000000000000142e+01	3.243278123545152436e-01
2.194999999999999929e+01	3.228269630416059632e-01
2.205000000000000071e+01	3.366008333323018964e-01
2.215000000000000213e+01	2.794798487070837001e-01
2.225000000000000000e+01	4.149025115614539128e-01
2.235000000000000142e+01	3.199464206707128278e-01
2.244999999999999929e+01	2.030928803938425731e-01
2.255000000000000071e+01	1.945392867777594459e-01
2.265000000000000213e+01	1.623041615814801442e-01
2.275000000000000000e+01	1.672176715143094683e-01
2.285000000000000142e+01	8.744613084636408684e-02
2.294999999999999929e+01	8.474817303832070381e-02
2.305000000000000071e+01	1.668543194925830309e-01
2.315000000000000213e+01	1.472811616150078440e-01
2.325000000000000000e+01	1.302428879696192476e-01
2.335000000000000142e+01	7.627883629596136916e-02
2.344999999999999929e+01	7.077295505111337592e-02
2.355000000000000071e+01	1.874078581596792803e-01
2.365000000000000213e+01	1.710476400499742200e-01
2.375000000000000000e+01	2.243349841940301959e-01
2.385000000000000142e+01	6.821750850527436016e-02
2.394999999999999929e+01	1.154982921951623331e-01
2.405000000000000071e+01	1.207885178041875479e-01
2.415000000000000213e+01	2.465889587958108309e-01
2.425000000000000000e+01	1.014094610970769778e-01
2.435000000000000142e+01	1.256293252655036607e-01
2.444999999999999929e+01	1.703188195708289498e-01
2.455000000000000071e+01	2.656036147469907904e-01
2.465000000000000213e+01	1.415012623029691385e-01
2.475000000000000000e+01	1.089517220301414596e-01
2.485000000000000142e+01	2.402397643327744137e-01
2.494999999999999929e+01	2.005609784246829008e-01
2.505000000000000071e+01	2.784301448598333617e-01
2.515000000000000213e+01	3.255577293916820936e-01
2.525000000000000000e+01	4.232893417037569272e-01
2.535000000000000142e+01	2.212746024739406514e-01
2.544999999999999929e+01	3.354044810374559038e-01
2.555000000000000071e+01	1.499319408931893416e-01
2.565000000000000213e+01	2.094911150065004168e-01
2.575000000000000000e+01	1.894138635369621293e-01
2.585000000000000142e+01	2.389225502124137646e-01
2.594999999999999929e+01	2.356278206550905252e-01
2.605000000000000071e+01	2.825615039243660753e-01
2.615000000000000213e+01	2.120842452894569352e-01
2.625000000000000000e+01	3.751769293724424026e-01
2.635000000000000142e+01	2.743502505314487361e-01
2.644999999999999929e+01	2.409679989127158362e-01
2.655000000000000071e+01	2.801275110849858474e-01
2.665000000000000213e+01	2.585120447226069706e-01
2.675000000000000000e+01	2.892711382077478022e-01
2.685000000000000142e+01	1.373673674252101351e-01
2.694999999999999929e+01	2.444675056798594204e-01
2.705000000000000071e+01	1.682650898631947167e-01
2.715000000000000213e+01	1.043949650765385595e-01
2.725000000000000000e+01	2.456877743532773772e-01
2.735000000000000142e+01	1.013940241500093375e-01
2.744999999999999929e+01	1.757806510967505897e-01
2.755000000000000071e+01	1.205491099096125951e-01
2.765000000000000213e+01	2.206147397614252048e-01
2.775000000000000000e+01	1.511282136686223077e-01
2.785000000000000142e+01	1.229642792304633109e-01
2.794999999999999929e+01	1.273420555040639668e-01
2.805000000000000071e+01	1.792611360557569145e-01
2.815000000000000213e+01	1.769211464654935617e-01
2.825000000000000000e+01	1.680797854195048568e-01
2.835000000000000142e+01	1.254991488682994372e-01
2.844999999999999929e+01	1.901247669295105525e-01
2.855000000000000071e+01	1.754831443947434122e-01
2.865000000000000213e+01	1.759996722534767355e-01
2.875000000000000000e+01	1.187253245942130470e-01
2.885000000000000142e+01	2.466010225715440096e-01
2.894999999999999929e+01	1.313348969873088246e-01
2.905000000000000071e+01	1.838673546337065423e-01
2.915000000000000213e+01	2.101704401194487704e-01
2.925000000000000000e+01	1.092258388233539462e-01
2.935000000000000142e+01	2.164956047282939611e-01
2.944999999999999929e+01	1.388557080809669220e-01
2.955000000000000071e+01	2.639120797412125019e-01
2.965000000000000213e+01	2.150973984810988782e-01
2.975000000000000000e+01	2.894231285966302747e-01
2.985000000000000142e+01	1.878345934592445532e-01
2.994999999999999929e+01	2.294066317698765789e-01
3.005000000000000071e+01	2.000528358542748297e-01
3.015000000000000213e+01	3.214020905864324318e-01
3.025000000000000000e+01	1.763104857914022106e-01
3.035000000000000142e+01	2.256859418159188058e-01
3.044999999999999929e+01	2.086922720179052171e-01
3.055000000000000071e+01	2.083339245058299927e-01
3.065000000000000213e+01	1.700867771658542416e-01
3.075000000000000000e+01	2.704490214439655427e-01
3.085000000000000142e+01	1.480163785982311353e-01
3.094999999999999929e+01	2.388965479728268337e-01
3.105000000000000071e+01	2.188769083297797680e-01
3.115000000000000213e+01	2.138458164971502040e-01
3.125000000000000000e+01	1.734604557240677913e-01
3.135000000000000142e+01	3.404161315214128680e-01
3.144999999999999929e+01	9.300650568641619098e-02
3.155000000000000071e+01	1.280392788691473438e-01
3.165000000000000213e+01	1.381283399596239247e-01
3.175000000000000000e+01	1.259635812447459091e-01
3.185000000000000142e+01	1.192265951874777880e-01
3.194999999999999929e+01	1.475988370550341544e-01
3.204999999999999716e+01	1.209627510158962360e-01
3.214999999999999858e+01	1.285106120131878360e-01
3.225000000000000000e+01	2.020794712483200695e-01
3.234999999999999432e+01	9.907594679502926271e-02
