6.000000000000000000e+02 1.500000000000000000e+01 8.356811180720625787e-01
6.000000000000000000e+02 1.550000000000000000e+01 7.738108378668340226e-01
6.000000000000000000e+02 1.650000000000000000e+01 1.211496212982079879e+00
6.000000000000000000e+02 1.750000000000000000e+01 1.916674869883610022e+00
6.000000000000000000e+02 1.850000000000000000e+01 5.628018680814040886e-01
6.000000000000000000e+02 1.950000000000000000e+01 7.209370015156795208e-01
6.000000000000000000e+02 2.050000000000000000e+01 4.948676401805174874e-01
6.000000000000000000e+02 2.150000000000000000e+01 6.306677567565470710e-01
6.000000000000000000e+02 2.250000000000000000e+01 4.835193918236382893e-01
6.000000000000000000e+02 2.350000000000000000e+01 6.542367252408219924e-01
6.000000000000000000e+02 2.450000000000000000e+01 8.858797042449306769e-01
6.000000000000000000e+02 2.550000000000000000e+01 7.372450224550535225e-01
6.000000000000000000e+02 2.650000000000000000e+01 7.827644873799328717e-01
6.000000000000000000e+02 2.750000000000000000e+01 4.131270788410643102e-01
6.000000000000000000e+02 2.850000000000000000e+01 2.443199237306494798e-01
6.000000000000000000e+02 2.950000000000000000e+01 2.398897388888630577e-01
6.000000000000000000e+02 3.050000000000000000e+01 2.982052682507480013e-01
6.000000000000000000e+02 3.150000000000000000e+01 1.979876612262326252e-01
6.000000000000000000e+02 3.250000000000000000e+01 1.676199968139744645e-01
6.000000000000000000e+02 3.350000000000000000e+01 2.424081255847256311e-01
6.000000000000000000e+02 3.450000000000000000e+01 2.684521643784983924e-01
6.000000000000000000e+02 3.550000000000000000e+01 2.051645382026753006e-01
6.000000000000000000e+02 3.650000000000000000e+01 1.274479020485756176e-01
6.000000000000000000e+02 3.750000000000000000e+01 1.550540078773633423e-01
6.000000000000000000e+02 3.850000000000000000e+01 3.379055090245894344e-01
6.000000000000000000e+02 3.950000000000000000e+01 1.684925625324464327e-01
6.000000000000000000e+02 4.050000000000000000e+01 2.288437979965818603e-01
6.000000000000000000e+02 4.150000000000000000e+01 4.329871503051998527e-01
6.000000000000000000e+02 4.250000000000000000e+01 1.674417046940021025e-01
6.000000000000000000e+02 4.350000000000000000e+01 3.362557689072665501e-01
6.000000000000000000e+02 4.450000000000000000e+01 1.376530707697193601e-01
6.000000000000000000e+02 4.550000000000000000e+01 2.504067685496942919e-01
6.000000000000000000e+02 4.650000000000000000e+01 2.804752593465243971e-01
6.000000000000000000e+02 4.750000000000000000e+01 2.393159960063258596e-01
6.000000000000000000e+02 4.850000000000000000e+01 1.983452663707071240e-01
6.000000000000000000e+02 4.950000000000000000e+01 2.934629381855577424e-01
6.000000000000000000e+02 5.050000000000000000e+01 2.363402057998173489e-01
6.000000000000000000e+02 5.139999999999999858e+01 3.432320822104228952e-01
6.000000000000000000e+02 5.229999999999999716e+01 3.262318115932564822e-01
6.000000000000000000e+02 5.320000000000000284e+01 3.086750405848892043e-01
6.000000000000000000e+02 5.410000000000000142e+01 2.600773519501778375e-01
6.000000000000000000e+02 5.500000000000000000e+01 2.740387692378885576e-01
6.000000000000000000e+02 5.589999999999999858e+01 3.011014939054357242e-01
6.000000000000000000e+02 5.679999999999999716e+01 3.243254291723605687e-01
6.000000000000000000e+02 5.770000000000000284e+01 3.871576175557140953e-01
6.000000000000000000e+02 5.860000000000000142e+01 4.304740812281855344e-01
6.000000000000000000e+02 5.950000000000000000e+01 2.132329481836317819e-01
