#Coor		Free	+/-		Prob		+/-
15.000000	1.632862	-nan	5.147308e-03	-nan
15.100000	1.436145	-nan	7.088633e-03	-nan
15.200000	1.247887	-nan	9.628707e-03	-nan
15.300000	1.073027	-nan	1.279699e-02	-nan
15.400000	0.899349	-nan	1.697512e-02	-nan
15.500000	0.746342	-nan	2.177274e-02	-nan
15.600000	0.605170	-nan	2.739381e-02	-nan
15.700000	0.471745	-nan	3.403439e-02	-nan
15.800000	0.365077	-nan	4.048368e-02	-nan
15.900000	0.248991	-nan	4.889847e-02	-nan
16.000000	0.185401	-nan	5.422780e-02	-nan
16.100000	0.092738	-nan	6.305063e-02	-nan
16.200000	0.041045	-nan	6.858214e-02	-nan
16.300000	0.014688	-nan	7.158662e-02	-nan
16.400000	0.000000	-nan	7.331778e-02	-nan
16.500000	0.034676	-nan	6.929636e-02	-nan
16.600000	0.080674	-nan	6.430020e-02	-nan
16.700000	0.154904	-nan	5.698608e-02	-nan
16.800000	0.247519	-nan	4.901572e-02	-nan
16.900000	0.348118	-nan	4.161610e-02	-nan
17.000000	0.476691	-nan	3.376167e-02	-nan
17.100000	0.609870	-nan	2.718513e-02	-nan
17.200000	0.773643	-nan	2.082690e-02	-nan
17.300000	0.895509	-nan	1.708149e-02	-nan
17.400000	1.054163	-nan	1.319579e-02	-nan
17.500000	1.191680	-nan	1.055065e-02	-nan
17.600000	1.325321	-nan	8.489079e-03	-nan
17.700000	1.472396	-nan	6.682684e-03	-nan
17.800000	1.611622	-nan	5.328279e-03	-nan
17.900000	1.787270	-nan	4.003965e-03	-nan
18.000000	1.975878	-nan	2.946029e-03	-nan
18.100000	2.183870	-nan	2.100339e-03	-nan
18.200000	2.417021	-nan	1.437364e-03	-nan
18.300000	2.619003	-nan	1.034819e-03	-nan
18.400000	2.746818	-nan	8.405476e-04	-nan
18.500000	2.821271	-nan	7.446650e-04	-nan
18.600000	2.861895	-nan	6.970436e-04	-nan
18.700000	2.922473	-nan	6.316273e-04	-nan
18.800000	2.970864	-nan	5.838110e-04	-nan
18.900000	3.003237	-nan	5.538604e-04	-nan
19.000000	3.042266	-nan	5.197878e-04	-nan
19.100000	3.094101	-nan	4.777539e-04	-nan
19.200000	3.139444	-nan	4.437816e-04	-nan
19.300000	3.186660	-nan	4.109707e-04	-nan
19.400000	3.256172	-nan	3.670288e-04	-nan
19.500000	3.332440	-nan	3.242026e-04	-nan
19.600000	3.412542	-nan	2.845926e-04	-nan
19.700000	3.518543	-nan	2.395152e-04	-nan
19.800000	3.603345	-nan	2.086507e-04	-nan
19.900000	3.702394	-nan	1.775992e-04	-nan
20.000000	3.783140	-nan	1.557376e-04	-nan
20.100000	3.884875	-nan	1.319826e-04	-nan
20.200000	3.949336	-nan	1.188433e-04	-nan
20.300000	4.042168	-nan	1.021853e-04	-nan
20.400000	4.100107	-nan	9.299375e-05	-nan
20.500000	4.143506	-nan	8.665475e-05	-nan
20.600000	4.177586	-nan	8.198132e-05	-nan
20.700000	4.220592	-nan	7.644177e-05	-nan
20.800000	4.254998	-nan	7.228072e-05	-nan
20.900000	4.294687	-nan	6.776131e-05	-nan
21.000000	4.329440	-nan	6.403663e-05	-nan
21.100000	4.365105	-nan	6.042704e-05	-nan
21.200000	4.424172	-nan	5.489087e-05	-nan
21.300000	4.459803	-nan	5.179959e-05	-nan
21.400000	4.528279	-nan	4.633910e-05	-nan
21.500000	4.593270	-nan	4.168991e-05	-nan
21.600000	4.660722	-nan	3.735730e-05	-nan
21.700000	4.730205	-nan	3.336457e-05	-nan
21.800000	4.825584	-nan	2.856930e-05	-nan
21.900000	4.901077	-nan	2.526754e-05	-nan
22.000000	4.958848	-nan	2.300104e-05	-nan
22.100000	5.054711	-nan	1.967975e-05	-nan
22.200000	5.130528	-nan	1.739620e-05	-nan
22.300000	5.209589	-nan	1.529668e-05	-nan
22.400000	5.281788	-nan	1.360154e-05	-nan
22.500000	5.325918	-nan	1.265930e-05	-nan
22.600000	5.376312	-nan	1.166289e-05	-nan
22.700000	5.404880	-nan	1.113326e-05	-nan
22.800000	5.443903	-nan	1.044846e-05	-nan
22.900000	5.503943	-nan	9.476195e-06	-nan
23.000000	5.544253	-nan	8.874720e-06	-nan
23.100000	5.588934	-nan	8.252522e-06	-nan
23.200000	5.636632	-nan	7.636383e-06	-nan
23.300000	5.671755	-nan	7.212290e-06	-nan
23.400000	5.728818	-nan	6.572912e-06	-nan
23.500000	5.781569	-nan	6.032389e-06	-nan
23.600000	5.850929	-nan	5.388719e-06	-nan
23.700000	5.910023	-nan	4.894807e-06	-nan
23.800000	5.973318	-nan	4.415879e-06	-nan
23.900000	6.045988	-nan	3.923514e-06	-nan
24.000000	6.110632	-nan	3.531860e-06	-nan
24.100000	6.186440	-nan	3.122085e-06	-nan
24.200000	6.253764	-nan	2.798207e-06	-nan
24.300000	6.332305	-nan	2.462577e-06	-nan
24.400000	6.403052	-nan	2.194858e-06	-nan
24.500000	6.454177	-nan	2.019700e-06	-nan
24.600000	6.557938	-nan	1.705999e-06	-nan
24.700000	6.616764	-nan	1.550307e-06	-nan
24.800000	6.700215	-nan	1.353503e-06	-nan
24.900000	6.764961	-nan	1.218191e-06	-nan
25.000000	6.843967	-nan	1.071265e-06	-nan
25.100000	6.908300	-nan	9.648173e-07	-nan
25.200000	6.988257	-nan	8.471397e-07	-nan
25.300000	7.059076	-nan	7.549545e-07	-nan
25.400000	7.123447	-nan	6.798962e-07	-nan
25.500000	7.199848	-nan	6.004335e-07	-nan
25.600000	7.284183	-nan	5.234577e-07	-nan
25.700000	7.349919	-nan	4.703690e-07	-nan
25.800000	7.419084	-nan	4.203130e-07	-nan
25.900000	7.496504	-nan	3.705743e-07	-nan
26.000000	7.581203	-nan	3.228753e-07	-nan
26.100000	7.641796	-nan	2.925669e-07	-nan
26.200000	7.713455	-nan	2.603740e-07	-nan
26.300000	7.806138	-nan	2.239322e-07	-nan
26.400000	7.880734	-nan	1.983414e-07	-nan
26.500000	7.956253	-nan	1.754118e-07	-nan
26.600000	8.029697	-nan	1.556575e-07	-nan
26.700000	8.101766	-nan	1.384373e-07	-nan
